,id,true_class,cam_prediction,cam_certainty,cam_first_prob_pcc,cam_second_prob_pcc,cam_true_class_pcc,cam_all_probas
165,dog_2010_005716.jpg,dog,cat,0.9748109579086304,0.13248487616800803,0.5593324942085233,-0.020892166201342342,"[('cat', 0.97481096), ('horse', 0.01537967), ('dog', 0.0050640814), ('aeroplane', 0.0026028904), ('bicycle', 0.00084807526), ('cow', 0.0007055916), ('diningtable', 0.00048546938), ('sofa', 5.961764e-05), ('motorbike', 4.1116935e-05), ('boat', 2.5857923e-06)]"
166,dog_2010_002129.jpg,dog,bicycle,0.32652968168258667,0.554218503405169,0.8082850239646763,0.8082850239646763,"[('bicycle', 0.32652968), ('dog', 0.3187773), ('boat', 0.28230488), ('cow', 0.016214712), ('aeroplane', 0.012813355), ('horse', 0.012342998), ('sofa', 0.011689942), ('motorbike', 0.011069783), ('cat', 0.008130939), ('diningtable', 0.00012639497)]"
167,dog_2010_002805.jpg,dog,dog,0.9999504089355469,0.8178157979563518,0.48649387884301576,0.8178157979563518,"[('dog', 0.9999504), ('cat', 4.9471964e-05), ('horse', 1.4460029e-07), ('bicycle', 5.112433e-08), ('cow', 2.9210943e-08), ('motorbike', 3.7229604e-09), ('sofa', 6.101003e-10), ('boat', 1.2944845e-10), ('aeroplane', 6.6610974e-11), ('diningtable', 3.8002247e-11)]"
168,dog_2009_003499.jpg,dog,dog,0.7394620776176453,0.6095841000951854,0.5028202836679955,0.6095841000951854,"[('dog', 0.7394621), ('horse', 0.26038745), ('cow', 0.00014957172), ('cat', 8.614077e-07), ('motorbike', 2.4195885e-09), ('bicycle', 9.682697e-10), ('boat', 4.0264507e-11), ('diningtable', 6.718922e-12), ('aeroplane', 4.6838223e-12), ('sofa', 1.971556e-12)]"
169,dog_2010_000561.jpg,dog,dog,0.9999510049819946,0.8140180851455,0.5825258783086595,0.8140180851455,"[('dog', 0.999951), ('cat', 4.7233163e-05), ('motorbike', 1.524564e-06), ('cow', 1.5833625e-07), ('bicycle', 5.593364e-08), ('sofa', 4.4272216e-08), ('horse', 1.6770635e-08), ('diningtable', 2.9745124e-09), ('boat', 7.943819e-11), ('aeroplane', 1.580184e-11)]"
170,dog_2009_000647.jpg,dog,cat,0.9953786134719849,0.37995218514407625,0.45596022662590147,0.45596022662590147,"[('cat', 0.9953786), ('dog', 0.0045900187), ('horse', 3.1369673e-05), ('cow', 2.5769543e-08), ('motorbike', 1.1127251e-08), ('bicycle', 1.19696995e-11), ('sofa', 1.289386e-12), ('aeroplane', 2.8836552e-14), ('boat', 1.6968955e-14), ('diningtable', 1.066009e-15)]"
171,dog_2008_004647.jpg,dog,dog,0.9794135093688965,0.6671199864076324,0.6441568086934832,0.6671199864076324,"[('dog', 0.9794135), ('horse', 0.013810474), ('bicycle', 0.0033422783), ('diningtable', 0.0010430969), ('motorbike', 0.00082644314), ('boat', 0.00065601245), ('cow', 0.000601763), ('cat', 0.00023791859), ('sofa', 6.799698e-05), ('aeroplane', 4.6495356e-07)]"
172,dog_2009_001368.jpg,dog,dog,0.9994832277297974,0.6798903635471432,0.6491659589157774,0.6798903635471432,"[('dog', 0.9994832), ('cat', 0.0005129816), ('cow', 3.7765594e-06), ('horse', 3.395464e-08), ('motorbike', 5.6464486e-09), ('diningtable', 4.81365e-10), ('sofa', 2.1196428e-11), ('bicycle', 3.2635177e-12), ('aeroplane', 5.086558e-13), ('boat', 4.827057e-13)]"
173,dog_2010_001776.jpg,dog,dog,0.9317298531532288,0.22552589871002793,0.08281007402654171,0.22552589871002793,"[('dog', 0.93172985), ('cat', 0.04520431), ('horse', 0.021858435), ('cow', 0.0011615967), ('sofa', 3.3607233e-05), ('diningtable', 1.2026294e-05), ('motorbike', 1.6077587e-07), ('bicycle', 9.850847e-09), ('aeroplane', 5.2528732e-09), ('boat', 2.3931204e-10)]"
174,dog_2010_004492.jpg,dog,dog,0.999669075012207,0.49342547655872604,0.3656629555632865,0.49342547655872604,"[('dog', 0.9996691), ('cat', 0.0002601467), ('horse', 5.007866e-05), ('cow', 2.0554886e-05), ('sofa', 1.422712e-07), ('boat', 5.1786662e-11), ('motorbike', 3.1453184e-11), ('aeroplane', 5.3060746e-12), ('diningtable', 6.668466e-14), ('bicycle', 6.4037487e-14)]"
175,dog_2008_002036.jpg,dog,dog,0.5872359275817871,0.4708388858416839,0.45013139807625685,0.4708388858416839,"[('dog', 0.5872359), ('boat', 0.39530456), ('bicycle', 0.0075286245), ('motorbike', 0.0056933197), ('horse', 0.002239035), ('cow', 0.0017722995), ('sofa', 0.0002243898), ('cat', 1.1659315e-06), ('diningtable', 5.7986375e-07), ('aeroplane', 3.610212e-08)]"
176,dog_2010_000162.jpg,dog,dog,0.9984198808670044,0.5819825235573984,0.2301103329658942,0.5819825235573984,"[('dog', 0.9984199), ('cat', 0.0013034571), ('sofa', 0.00026933514), ('cow', 7.3183687e-06), ('horse', 1.3617891e-08), ('diningtable', 2.3985072e-09), ('bicycle', 1.6649502e-09), ('aeroplane', 1.5255407e-09), ('boat', 6.175486e-10), ('motorbike', 5.9763e-11)]"
177,dog_2009_003786.jpg,dog,dog,0.7392168045043945,0.022758469802510232,0.0176929167281227,0.022758469802510232,"[('dog', 0.7392168), ('diningtable', 0.14889713), ('cat', 0.07004663), ('bicycle', 0.023250164), ('sofa', 0.017380191), ('motorbike', 0.0004991481), ('aeroplane', 0.0002847662), ('boat', 0.00021852319), ('cow', 0.00017093621), ('horse', 3.574482e-05)]"
178,dog_2008_007519.jpg,dog,dog,0.921589195728302,0.8536371915790922,0.5581705436278601,0.8536371915790922,"[('dog', 0.9215892), ('cow', 0.057167675), ('horse', 0.016177146), ('cat', 0.0034565197), ('motorbike', 0.0015204923), ('sofa', 5.679338e-05), ('diningtable', 1.6588041e-05), ('bicycle', 7.488647e-06), ('aeroplane', 6.4780106e-06), ('boat', 1.6718341e-06)]"
179,dog_2009_002681.jpg,dog,dog,0.9999992847442627,0.7950775907264659,0.7861439267879535,0.7950775907264659,"[('dog', 0.9999993), ('cat', 7.435807e-07), ('sofa', 2.682647e-08), ('cow', 1.7569377e-09), ('motorbike', 4.1070863e-10), ('horse', 5.5059065e-11), ('bicycle', 6.7323616e-12), ('diningtable', 2.195907e-12), ('aeroplane', 1.4730086e-12), ('boat', 1.7106038e-13)]"
180,dog_2011_001547.jpg,dog,sofa,0.5274643301963806,-0.18004284548411842,0.18301522032828574,-0.18310204449171397,"[('sofa', 0.52746433), ('diningtable', 0.26102418), ('bicycle', 0.094600834), ('dog', 0.08136424), ('cat', 0.032735895), ('motorbike', 0.0024896956), ('boat', 0.00014751162), ('cow', 7.580065e-05), ('aeroplane', 6.703894e-05), ('horse', 3.0487574e-05)]"
181,dog_2010_002562.jpg,dog,dog,0.9999921321868896,0.7928009864011291,0.21353281428790907,0.7928009864011291,"[('dog', 0.99999213), ('cow', 7.905802e-06), ('cat', 6.077219e-09), ('horse', 1.9892457e-11), ('sofa', 8.037662e-12), ('motorbike', 2.2016945e-13), ('bicycle', 1.7579539e-13), ('boat', 4.6972323e-16), ('diningtable', 3.1590732e-17), ('aeroplane', 1.2396099e-17)]"
182,dog_2011_001144.jpg,dog,dog,0.9035057425498962,0.9149525404523833,0.37589111340033404,0.9149525404523833,"[('dog', 0.90350574), ('cat', 0.09648764), ('cow', 6.5930603e-06), ('sofa', 2.0899307e-08), ('motorbike', 7.2384077e-10), ('horse', 4.4223347e-11), ('diningtable', 3.1485793e-12), ('bicycle', 7.252548e-13), ('boat', 3.971106e-13), ('aeroplane', 1.3534373e-17)]"
183,dog_2010_003214.jpg,dog,dog,0.9951619505882263,0.6180562474554889,0.46744697331845236,0.6180562474554889,"[('dog', 0.99516195), ('cat', 0.004431356), ('horse', 0.0003859769), ('cow', 1.31004235e-05), ('sofa', 4.6968075e-06), ('bicycle', 1.9725505e-06), ('motorbike', 8.8145345e-07), ('diningtable', 2.2572179e-08), ('boat', 1.529158e-08), ('aeroplane', 5.157152e-09)]"
184,dog_2011_002414.jpg,dog,dog,0.9875133633613586,0.8667234630540357,0.1581495179614079,0.8667234630540357,"[('dog', 0.98751336), ('sofa', 0.009719168), ('diningtable', 0.00082095555), ('cow', 0.00082004664), ('cat', 0.00065540883), ('horse', 0.00013680066), ('boat', 0.00012468905), ('aeroplane', 0.00012298864), ('motorbike', 6.253719e-05), ('bicycle', 2.4168987e-05)]"
185,dog_2010_002105.jpg,dog,dog,0.9061672687530518,0.5308698826688419,0.7381814191833308,0.5308698826688419,"[('dog', 0.90616727), ('sofa', 0.06499258), ('cat', 0.028349381), ('bicycle', 0.0004588655), ('horse', 1.6836231e-05), ('boat', 6.8781233e-06), ('cow', 4.6085233e-06), ('diningtable', 3.0893223e-06), ('motorbike', 4.8927745e-07), ('aeroplane', 1.252137e-08)]"
186,dog_2010_001956.jpg,dog,dog,0.9999998807907104,0.5464638440913295,0.25961508535770844,0.5464638440913295,"[('dog', 0.9999999), ('sofa', 1.0605225e-07), ('cat', 2.9579573e-08), ('bicycle', 2.094979e-08), ('motorbike', 2.31046e-10), ('diningtable', 1.1793992e-10), ('aeroplane', 6.868401e-11), ('cow', 3.2516018e-11), ('horse', 1.2511819e-11), ('boat', 7.680542e-12)]"
187,dog_2010_003351.jpg,dog,dog,0.9999995231628418,0.4659680033844315,0.5804251966078098,0.4659680033844315,"[('dog', 0.9999995), ('sofa', 4.9076596e-07), ('cat', 9.359552e-09), ('cow', 6.8040844e-09), ('bicycle', 2.0874467e-09), ('diningtable', 1.187849e-10), ('aeroplane', 4.2915643e-11), ('horse', 1.2133715e-11), ('boat', 2.0989406e-13), ('motorbike', 9.793456e-16)]"
188,dog_2011_003098.jpg,dog,dog,0.9999998807907104,0.7166895900162745,0.2570913733032101,0.7166895900162745,"[('dog', 0.9999999), ('sofa', 8.246277e-08), ('motorbike', 2.69741e-08), ('cat', 1.864792e-08), ('cow', 8.684055e-09), ('horse', 4.7080215e-09), ('bicycle', 6.0773414e-11), ('boat', 9.541212e-12), ('diningtable', 9.386049e-13), ('aeroplane', 2.6065407e-13)]"
189,dog_2009_000142.jpg,dog,dog,0.9999943971633911,0.2989379214262082,0.09762077666351772,0.2989379214262082,"[('dog', 0.9999944), ('cat', 5.3048116e-06), ('cow', 2.4986554e-07), ('sofa', 7.862964e-09), ('motorbike', 3.4358674e-09), ('horse', 1.7772398e-12), ('bicycle', 2.7724625e-14), ('diningtable', 1.7017107e-14), ('boat', 7.35203e-18), ('aeroplane', 2.5923741e-22)]"
190,dog_2010_003653.jpg,dog,dog,0.9999861717224121,0.8668527208091287,0.5996428358404511,0.8668527208091287,"[('dog', 0.9999862), ('horse', 1.3748216e-05), ('cat', 1.1712005e-07), ('sofa', 1.3374292e-09), ('cow', 8.937452e-10), ('motorbike', 1.3018477e-10), ('aeroplane', 3.0299003e-11), ('bicycle', 1.1518741e-13), ('boat', 6.718695e-14), ('diningtable', 5.0149304e-17)]"
191,dog_2010_005064.jpg,dog,dog,0.9999996423721313,0.3778078845152556,0.34533377628117784,0.3778078845152556,"[('dog', 0.99999964), ('sofa', 3.3673322e-07), ('cat', 4.1392806e-08), ('motorbike', 3.4914326e-08), ('cow', 1.0262317e-08), ('diningtable', 7.340641e-09), ('bicycle', 3.8610054e-10), ('aeroplane', 4.1788545e-13), ('horse', 2.0406394e-13), ('boat', 2.2952213e-15)]"
192,dog_2009_003992.jpg,dog,dog,0.9941167831420898,0.3734841844797819,0.4326922440005549,0.3734841844797819,"[('dog', 0.9941168), ('cat', 0.0058745197), ('cow', 8.568566e-06), ('horse', 1.0484039e-07), ('motorbike', 4.8960086e-10), ('aeroplane', 2.96205e-10), ('sofa', 5.8067707e-11), ('diningtable', 2.1469014e-11), ('bicycle', 8.0306627e-13), ('boat', 6.065309e-13)]"
193,dog_2008_005101.jpg,dog,dog,0.980977475643158,0.8879926675262153,0.4905464266016888,0.8879926675262153,"[('dog', 0.9809775), ('diningtable', 0.018959865), ('cat', 5.62092e-05), ('motorbike', 4.3511072e-06), ('cow', 1.2629039e-06), ('sofa', 6.061456e-07), ('bicycle', 2.3240577e-07), ('horse', 8.7975714e-08), ('boat', 2.4146956e-09), ('aeroplane', 1.0326258e-09)]"
194,dog_2010_001279.jpg,dog,horse,0.8485815525054932,0.5173262048265375,0.432046842184904,0.432046842184904,"[('horse', 0.84858155), ('dog', 0.1363566), ('cow', 0.015040276), ('cat', 9.983786e-06), ('bicycle', 6.693356e-06), ('motorbike', 4.8610245e-06), ('sofa', 1.6365446e-08), ('diningtable', 5.8391096e-09), ('boat', 7.399167e-10), ('aeroplane', 5.031628e-10)]"
195,dog_2008_002859.jpg,dog,dog,0.99643874168396,0.7269248382079242,0.4205778762913892,0.7269248382079242,"[('dog', 0.99643874), ('cat', 0.003435013), ('horse', 0.00011562605), ('cow', 5.1412217e-06), ('diningtable', 4.13164e-06), ('sofa', 1.1993911e-06), ('boat', 1.7650119e-07), ('bicycle', 8.1637495e-08), ('motorbike', 4.587946e-08), ('aeroplane', 1.4276826e-09)]"
196,dog_2008_005831.jpg,dog,cat,0.581721305847168,0.7277037538897789,0.4524215677144289,0.4524215677144289,"[('cat', 0.5817213), ('dog', 0.20188233), ('bicycle', 0.10269015), ('motorbike', 0.049655057), ('aeroplane', 0.040397238), ('sofa', 0.008286943), ('boat', 0.0058395183), ('horse', 0.0052826433), ('diningtable', 0.0032082468), ('cow', 0.0010365903)]"
197,dog_2010_004738.jpg,dog,dog,0.5275432467460632,0.710465610039085,0.7110517432040898,0.710465610039085,"[('dog', 0.52754325), ('cat', 0.46398386), ('sofa', 0.006365993), ('bicycle', 0.001236597), ('diningtable', 0.0007879911), ('cow', 6.549422e-05), ('boat', 1.0829249e-05), ('motorbike', 3.707822e-06), ('aeroplane', 1.8102392e-06), ('horse', 5.022645e-07)]"
198,dog_2011_001984.jpg,dog,dog,0.9999223947525024,0.8608148822848474,0.48342395039426395,0.8608148822848474,"[('dog', 0.9999224), ('cow', 7.733369e-05), ('cat', 1.6686887e-07), ('horse', 1.3154732e-07), ('diningtable', 8.538728e-11), ('bicycle', 7.781335e-11), ('motorbike', 6.565377e-11), ('sofa', 1.858229e-11), ('boat', 6.7656617e-15), ('aeroplane', 3.4468052e-16)]"
199,dog_2010_004967.jpg,dog,dog,0.9630944132804871,0.7904058931014264,0.5325622179611366,0.7904058931014264,"[('dog', 0.9630944), ('cat', 0.033062916), ('sofa', 0.0037892915), ('bicycle', 3.858883e-05), ('cow', 1.4841484e-05), ('horse', 3.3274073e-08), ('motorbike', 8.378574e-09), ('boat', 6.522229e-09), ('aeroplane', 4.704537e-09), ('diningtable', 3.2123026e-11)]"
200,dog_2008_005240.jpg,dog,dog,0.9769479036331177,0.7167211389866582,0.6134733047706774,0.7167211389866582,"[('dog', 0.9769479), ('horse', 0.012749077), ('cat', 0.009908402), ('cow', 0.0003811058), ('aeroplane', 6.6090574e-06), ('motorbike', 3.7879327e-06), ('sofa', 2.1298183e-06), ('diningtable', 5.2752506e-07), ('bicycle', 4.2308997e-07), ('boat', 1.47902774e-08)]"
201,dog_2010_005419.jpg,dog,cat,0.5349228382110596,0.14984279667131492,0.513605261639643,0.513605261639643,"[('cat', 0.53492284), ('dog', 0.45318872), ('sofa', 0.00819714), ('horse', 0.0021289422), ('motorbike', 0.0008208158), ('cow', 0.0006913749), ('diningtable', 3.0600433e-05), ('bicycle', 1.5982969e-05), ('aeroplane', 2.8302106e-06), ('boat', 7.152305e-07)]"
202,dog_2010_000648.jpg,dog,dog,0.998323380947113,0.7277471208075731,0.6083405281697687,0.7277471208075731,"[('dog', 0.9983234), ('cat', 0.0016317919), ('diningtable', 3.2826592e-05), ('sofa', 1.1602834e-05), ('motorbike', 1.3565693e-07), ('bicycle', 1.0509643e-07), ('cow', 2.772551e-08), ('horse', 1.4395758e-10), ('boat', 1.1038305e-10), ('aeroplane', 1.7026448e-12)]"
203,dog_2008_006049.jpg,dog,dog,0.9359275102615356,0.36147608772606443,0.4019679137909759,0.36147608772606443,"[('dog', 0.9359275), ('horse', 0.06272599), ('cow', 0.0013328064), ('motorbike', 7.0413257e-06), ('sofa', 4.348548e-06), ('cat', 2.0111154e-06), ('diningtable', 1.2902753e-07), ('bicycle', 9.79722e-08), ('boat', 5.966021e-10), ('aeroplane', 1.7573204e-10)]"
204,dog_2010_004017.jpg,dog,dog,0.7304412126541138,0.21836747792159858,0.35859127785283595,0.21836747792159858,"[('dog', 0.7304412), ('cat', 0.26549378), ('horse', 0.003920065), ('cow', 0.00013950054), ('motorbike', 4.6882187e-06), ('sofa', 7.5637746e-07), ('bicycle', 3.1262033e-08), ('aeroplane', 1.1622716e-08), ('diningtable', 1.0386651e-08), ('boat', 3.331044e-09)]"
205,dog_2008_003665.jpg,dog,dog,0.9901843070983887,0.7658021232402464,0.38465190220170503,0.7658021232402464,"[('dog', 0.9901843), ('cat', 0.0095628565), ('horse', 0.000252735), ('cow', 1.2168309e-07), ('motorbike', 4.4848183e-09), ('sofa', 1.5354115e-13), ('bicycle', 8.9583844e-14), ('diningtable', 4.5045676e-14), ('boat', 9.2621173e-17), ('aeroplane', 1.4965001e-17)]"
206,dog_2008_008714.jpg,dog,cow,0.9530354142189026,0.5942659812042516,0.4046389783932481,0.6281434860618132,"[('cow', 0.9530354), ('horse', 0.044068065), ('dog', 0.0014924267), ('cat', 0.001268501), ('aeroplane', 0.0001065379), ('motorbike', 2.4626168e-05), ('sofa', 2.439193e-06), ('boat', 1.6396862e-06), ('bicycle', 3.895963e-07), ('diningtable', 2.6711712e-08)]"
207,dog_2010_004792.jpg,dog,dog,0.997946560382843,0.28787335735936675,-0.08375835418331767,0.28787335735936675,"[('dog', 0.99794656), ('cat', 0.0020528594), ('horse', 3.0976025e-07), ('cow', 1.11571985e-07), ('sofa', 8.205427e-08), ('diningtable', 1.7218676e-08), ('bicycle', 6.817872e-10), ('aeroplane', 1.5655088e-10), ('motorbike', 1.105434e-10), ('boat', 9.748353e-11)]"
208,dog_2010_001944.jpg,dog,dog,1.0,0.8668935100442927,0.6898995518165284,0.8668935100442927,"[('dog', 1.0), ('cat', 4.617483e-08), ('cow', 4.2844447e-10), ('motorbike', 2.6705301e-11), ('horse', 1.3123234e-11), ('bicycle', 1.193292e-15), ('diningtable', 6.5285816e-16), ('boat', 3.3447158e-16), ('sofa', 5.8988665e-17), ('aeroplane', 5.571498e-20)]"
209,dog_2008_007461.jpg,dog,dog,0.9982452392578125,0.7298842867298135,0.5577177819546966,0.7298842867298135,"[('dog', 0.99824524), ('cat', 0.0017546308), ('cow', 7.068312e-08), ('horse', 5.474328e-08), ('bicycle', 4.9633428e-08), ('aeroplane', 2.2081528e-08), ('sofa', 7.75627e-09), ('diningtable', 6.737145e-09), ('boat', 1.6645096e-09), ('motorbike', 7.889643e-10)]"
210,dog_2010_003493.jpg,dog,dog,0.9955732822418213,0.4908394832996362,0.32948511821340454,0.4908394832996362,"[('dog', 0.9955733), ('cat', 0.0031799618), ('cow', 0.001110387), ('horse', 0.0001363679), ('diningtable', 4.1330552e-09), ('sofa', 2.0305688e-09), ('bicycle', 3.8167305e-10), ('motorbike', 3.3354247e-10), ('aeroplane', 3.2293776e-10), ('boat', 1.4024653e-12)]"
211,dog_2009_004772.jpg,dog,dog,0.999996542930603,0.8355378392542068,0.7180874439224351,0.8355378392542068,"[('dog', 0.99999654), ('cow', 3.2128437e-06), ('cat', 1.6883503e-07), ('horse', 5.429686e-08), ('bicycle', 2.651486e-09), ('motorbike', 1.5859786e-10), ('diningtable', 1.5377845e-10), ('sofa', 1.09870314e-10), ('aeroplane', 6.5886456e-11), ('boat', 4.332571e-13)]"
212,dog_2009_002093.jpg,dog,dog,0.9999995231628418,0.5328365724931624,0.41318518522032444,0.5328365724931624,"[('dog', 0.9999995), ('cow', 3.7447688e-07), ('cat', 6.929636e-08), ('horse', 1.3957321e-08), ('motorbike', 3.7997538e-10), ('sofa', 3.5082912e-10), ('diningtable', 3.4158493e-10), ('bicycle', 1.1487182e-11), ('boat', 4.5052373e-12), ('aeroplane', 1.1783689e-14)]"
213,dog_2010_002601.jpg,dog,dog,0.9999744892120361,0.9255118300219584,0.7715270250048977,0.9255118300219584,"[('dog', 0.9999745), ('cat', 2.5509451e-05), ('motorbike', 6.6157453e-09), ('sofa', 3.9277852e-11), ('diningtable', 1.7714072e-12), ('cow', 8.969161e-14), ('horse', 1.4011394e-14), ('bicycle', 5.51056e-15), ('boat', 4.66627e-16), ('aeroplane', 1.5013485e-19)]"
214,dog_2008_007805.jpg,dog,dog,0.9999969005584717,0.8280555761262474,0.6076537994072513,0.8280555761262474,"[('dog', 0.9999969), ('cow', 3.0241265e-06), ('cat', 4.802296e-08), ('motorbike', 4.750016e-08), ('diningtable', 3.8156674e-08), ('bicycle', 5.194013e-09), ('horse', 1.3858649e-09), ('sofa', 7.253685e-10), ('boat', 8.4657704e-11), ('aeroplane', 1.774224e-11)]"
215,dog_2009_002464.jpg,dog,dog,0.8525002002716064,0.002845884682833083,0.5134121908002459,0.002845884682833083,"[('dog', 0.8525002), ('cat', 0.1442381), ('cow', 0.0028238762), ('diningtable', 0.00022438592), ('sofa', 9.159345e-05), ('horse', 6.67201e-05), ('motorbike', 5.4418193e-05), ('boat', 4.63892e-07), ('aeroplane', 2.9304275e-07), ('bicycle', 7.4803563e-10)]"
216,dog_2008_005800.jpg,dog,dog,0.9072145223617554,0.23387291110335798,-0.01585330533207692,0.23387291110335798,"[('dog', 0.9072145), ('cat', 0.090066195), ('horse', 0.0016504169), ('cow', 0.0010585731), ('sofa', 9.358924e-06), ('diningtable', 4.861019e-07), ('motorbike', 2.8125746e-07), ('boat', 1.2341933e-07), ('aeroplane', 1.2050917e-07), ('bicycle', 1.0452932e-08)]"
217,dog_2009_002419.jpg,dog,dog,0.9693275094032288,0.7355022249091033,0.35127577769935525,0.7355022249091033,"[('dog', 0.9693275), ('sofa', 0.029140402), ('cat', 0.0014422496), ('cow', 7.429441e-05), ('diningtable', 9.799685e-06), ('bicycle', 5.563139e-06), ('horse', 2.0237738e-07), ('boat', 1.5825531e-08), ('aeroplane', 3.3458425e-10), ('motorbike', 1.7493008e-10)]"
218,dog_2008_006071.jpg,dog,dog,0.8916348814964294,0.6658112102216521,0.2578448653621536,0.6658112102216521,"[('dog', 0.8916349), ('horse', 0.105933346), ('diningtable', 0.0017281964), ('cow', 0.0005134854), ('motorbike', 0.00012873478), ('cat', 2.4367664e-05), ('sofa', 1.3905597e-05), ('boat', 1.3468014e-05), ('bicycle', 6.4492e-06), ('aeroplane', 3.0691933e-06)]"
219,dog_2008_004293.jpg,dog,dog,1.0,0.7184312348165393,0.5626191965594985,0.7184312348165393,"[('dog', 1.0), ('cow', 2.0067904e-12), ('cat', 7.760054e-13), ('sofa', 5.487358e-13), ('horse', 1.4261916e-14), ('diningtable', 7.5468126e-16), ('motorbike', 5.2271426e-17), ('bicycle', 1.2736284e-17), ('boat', 3.8270281e-19), ('aeroplane', 6.499148e-20)]"
220,dog_2009_001971.jpg,dog,dog,0.6058714985847473,0.3550439164549308,0.44928427158297496,0.3550439164549308,"[('dog', 0.6058715), ('horse', 0.32203418), ('cow', 0.051692065), ('bicycle', 0.010658147), ('aeroplane', 0.0057513337), ('boat', 0.002894082), ('motorbike', 0.00069914997), ('cat', 0.00036348923), ('sofa', 3.3070246e-05), ('diningtable', 2.9819016e-06)]"
221,dog_2009_004744.jpg,dog,dog,0.9945752620697021,-0.013501580034229611,0.11332765883266205,-0.013501580034229611,"[('dog', 0.99457526), ('cat', 0.005094447), ('cow', 0.0003203668), ('horse', 9.86449e-06), ('sofa', 2.746835e-10), ('diningtable', 5.7404055e-12), ('motorbike', 2.0111593e-12), ('aeroplane', 2.6074517e-13), ('bicycle', 3.668751e-14), ('boat', 9.802139e-15)]"
222,dog_2008_007917.jpg,dog,dog,0.9769952297210693,0.6430608565184721,0.27633211527562457,0.6430608565184721,"[('dog', 0.9769952), ('horse', 0.02215522), ('sofa', 0.00044805324), ('cow', 0.0003191125), ('cat', 7.984701e-05), ('motorbike', 1.7278347e-06), ('boat', 7.0945435e-07), ('diningtable', 8.3890406e-08), ('aeroplane', 1.2699664e-08), ('bicycle', 2.4045674e-09)]"
223,dog_2008_002317.jpg,dog,dog,0.9653209447860718,-0.05906066197488874,0.16696913152120002,-0.05906066197488874,"[('dog', 0.96532094), ('cat', 0.017319484), ('diningtable', 0.015680991), ('cow', 0.000690871), ('motorbike', 0.00034377174), ('horse', 0.00030500992), ('boat', 0.0001992169), ('bicycle', 0.000121219775), ('sofa', 1.854429e-05), ('aeroplane', 8.2170415e-10)]"
224,dog_2010_004756.jpg,dog,cat,0.5275259017944336,0.618907071657636,0.76227724046157,0.76227724046157,"[('cat', 0.5275259), ('dog', 0.4719307), ('horse', 0.00053814356), ('cow', 5.0087447e-06), ('motorbike', 2.3202534e-07), ('bicycle', 1.4620067e-11), ('sofa', 3.6427922e-12), ('aeroplane', 9.499433e-14), ('diningtable', 7.6324126e-14), ('boat', 8.832024e-15)]"
225,dog_2009_003879.jpg,dog,dog,0.9999551773071289,0.678072290211177,0.8511348839314349,0.678072290211177,"[('dog', 0.9999552), ('horse', 3.9934566e-05), ('cow', 2.6876937e-06), ('cat', 2.2245285e-06), ('sofa', 1.977451e-09), ('motorbike', 6.520469e-10), ('aeroplane', 2.4785188e-10), ('bicycle', 1.08222306e-10), ('diningtable', 2.2419477e-12), ('boat', 1.6220996e-12)]"
226,dog_2009_004828.jpg,dog,dog,0.99960857629776,0.9174807932689149,0.6270411343040789,0.9174807932689149,"[('dog', 0.9996086), ('cow', 0.0003479672), ('horse', 3.4610206e-05), ('cat', 8.926617e-06), ('motorbike', 2.457251e-08), ('diningtable', 6.849664e-11), ('bicycle', 1.0215547e-11), ('sofa', 1.5808828e-13), ('aeroplane', 3.016282e-14), ('boat', 2.18981e-15)]"
227,dog_2008_005679.jpg,dog,dog,1.0,0.4627007705975008,0.14734431216386765,0.4627007705975008,"[('dog', 1.0), ('sofa', 1.1897576e-12), ('diningtable', 1.03464465e-14), ('bicycle', 3.4416987e-16), ('horse', 1.9304634e-16), ('motorbike', 1.4661666e-17), ('boat', 6.4434135e-18), ('cat', 2.107891e-18), ('cow', 1.6066358e-18), ('aeroplane', 4.2172843e-27)]"
228,dog_2009_003217.jpg,dog,dog,0.9725842475891113,0.7519641962894398,0.562769561183405,0.7519641962894398,"[('dog', 0.97258425), ('cat', 0.027406868), ('horse', 6.1010273e-06), ('motorbike', 8.644462e-07), ('boat', 7.014265e-07), ('sofa', 4.905636e-07), ('cow', 2.9770393e-07), ('bicycle', 2.5987626e-07), ('aeroplane', 9.9943875e-08), ('diningtable', 2.0995856e-08)]"
229,dog_2010_000266.jpg,dog,dog,0.7625335454940796,0.13973656245305047,0.16427712974946931,0.13973656245305047,"[('dog', 0.76253355), ('cat', 0.23653823), ('sofa', 0.0008897732), ('horse', 1.4076237e-05), ('diningtable', 8.054968e-06), ('cow', 7.732858e-06), ('boat', 5.7339917e-06), ('bicycle', 2.6207001e-06), ('motorbike', 2.789339e-07), ('aeroplane', 1.9851857e-08)]"
230,dog_2009_003612.jpg,dog,dog,0.9999042749404907,0.8144813341991501,0.7381207345750443,0.8144813341991501,"[('dog', 0.9999043), ('horse', 4.7982834e-05), ('cat', 4.770141e-05), ('aeroplane', 5.613381e-10), ('cow', 4.3293366e-10), ('diningtable', 2.8213728e-11), ('motorbike', 2.801536e-12), ('sofa', 3.7224043e-13), ('bicycle', 1.5771028e-14), ('boat', 7.765996e-15)]"
